timestamp	eventType	targetID	reportingID	info	uniqueID	payload
2025-06-26 06:58:03.5326	set_zone_config	0	1	"{""Timestamp"":1750921083532600000,""EventType"":""set_zone_config"",""Statement"":""ALTER DATABASE system CONFIGURE ZONE USING num_replicas = 1"",""Tag"":""CONFIGURE ZONE"",""User"":""node"",""DescriptorID"":1,""ApplicationName"":""$ internal-set-zone"",""Target"":""DATABASE system"",""Options"":[""num_replicas = 1""],""ResolvedOldConfig"":""range_min_bytes:134217728 range_max_bytes:536870912 gc:<ttl_seconds:14400 > num_replicas:5 inherited_constraints:false null_voter_constraints_is_empty:true inherited_lease_preferences:false ""}"	\xf581a08bd0f7498bb9487e20050050b1	NULL
2025-06-26 06:58:03.54556	set_zone_config	0	1	"{""Timestamp"":1750921083545560000,""EventType"":""set_zone_config"",""Statement"":""ALTER TABLE system.public.lease CONFIGURE ZONE USING num_replicas = 1"",""Tag"":""CONFIGURE ZONE"",""User"":""node"",""DescriptorID"":11,""ApplicationName"":""$ internal-set-zone"",""Target"":""TABLE system.public.lease"",""Options"":[""num_replicas = 1""],""ResolvedOldConfig"":""range_min_bytes:134217728 range_max_bytes:536870912 gc:<ttl_seconds:600 > num_replicas:1 inherited_constraints:false null_voter_constraints_is_empty:true inherited_lease_preferences:false ""}"	\x98a45f1644c34039a316a408208b3ca8	NULL
2025-06-26 06:58:03.565576	set_zone_config	0	1	"{""Timestamp"":1750921083565576000,""EventType"":""set_zone_config"",""Statement"":""ALTER RANGE meta CONFIGURE ZONE USING num_replicas = 1"",""Tag"":""CONFIGURE ZONE"",""User"":""node"",""DescriptorID"":16,""ApplicationName"":""$ internal-set-zone"",""Target"":""RANGE meta"",""Options"":[""num_replicas = 1""],""ResolvedOldConfig"":""range_min_bytes:134217728 range_max_bytes:536870912 gc:<ttl_seconds:3600 > num_replicas:5 inherited_constraints:false null_voter_constraints_is_empty:true inherited_lease_preferences:false ""}"	\x0d0d342917e9437aa792c7e9b9fc7ae8	NULL
2025-06-26 06:58:03.575183	set_zone_config	0	1	"{""Timestamp"":1750921083575183000,""EventType"":""set_zone_config"",""Statement"":""ALTER RANGE system CONFIGURE ZONE USING num_replicas = 1"",""Tag"":""CONFIGURE ZONE"",""User"":""node"",""DescriptorID"":17,""ApplicationName"":""$ internal-set-zone"",""Target"":""RANGE system"",""Options"":[""num_replicas = 1""],""ResolvedOldConfig"":""range_min_bytes:134217728 range_max_bytes:536870912 gc:<ttl_seconds:14400 > num_replicas:5 inherited_constraints:false null_voter_constraints_is_empty:true inherited_lease_preferences:false ""}"	\x4ec3d085915f4c94835d142f965c697d	NULL
2025-06-26 06:58:03.583534	set_zone_config	0	1	"{""Timestamp"":1750921083583534000,""EventType"":""set_zone_config"",""Statement"":""ALTER RANGE timeseries CONFIGURE ZONE USING num_replicas = 1"",""Tag"":""CONFIGURE ZONE"",""User"":""node"",""DescriptorID"":18,""ApplicationName"":""$ internal-set-zone"",""Target"":""RANGE timeseries"",""Options"":[""num_replicas = 1""],""ResolvedOldConfig"":""gc:<ttl_seconds:14400 > inherited_constraints:true null_voter_constraints_is_empty:false inherited_lease_preferences:true ""}"	\x18e00c10072a483dafa17b9ab0693194	NULL
2025-06-26 06:58:03.59334	set_zone_config	0	1	"{""Timestamp"":1750921083593340000,""EventType"":""set_zone_config"",""Statement"":""ALTER RANGE liveness CONFIGURE ZONE USING num_replicas = 1"",""Tag"":""CONFIGURE ZONE"",""User"":""node"",""DescriptorID"":22,""ApplicationName"":""$ internal-set-zone"",""Target"":""RANGE liveness"",""Options"":[""num_replicas = 1""],""ResolvedOldConfig"":""range_min_bytes:134217728 range_max_bytes:536870912 gc:<ttl_seconds:600 > num_replicas:5 inherited_constraints:false null_voter_constraints_is_empty:true inherited_lease_preferences:false ""}"	\x5b561f96bdfc4304a04a84624b239d86	NULL
2025-06-26 06:58:03.601556	set_zone_config	0	1	"{""Timestamp"":1750921083601556000,""EventType"":""set_zone_config"",""Statement"":""ALTER TABLE system.public.replication_constraint_stats CONFIGURE ZONE USING num_replicas = 1"",""Tag"":""CONFIGURE ZONE"",""User"":""node"",""DescriptorID"":25,""ApplicationName"":""$ internal-set-zone"",""Target"":""TABLE system.public.replication_constraint_stats"",""Options"":[""num_replicas = 1""],""ResolvedOldConfig"":""range_min_bytes:134217728 range_max_bytes:536870912 gc:<ttl_seconds:600 > num_replicas:1 inherited_constraints:false null_voter_constraints_is_empty:true inherited_lease_preferences:false ""}"	\xa916dbf755c0420dbebf687688189a22	NULL
2025-06-26 06:58:03.60909	set_zone_config	0	1	"{""Timestamp"":1750921083609090000,""EventType"":""set_zone_config"",""Statement"":""ALTER TABLE system.public.replication_stats CONFIGURE ZONE USING num_replicas = 1"",""Tag"":""CONFIGURE ZONE"",""User"":""node"",""DescriptorID"":27,""ApplicationName"":""$ internal-set-zone"",""Target"":""TABLE system.public.replication_stats"",""Options"":[""num_replicas = 1""],""ResolvedOldConfig"":""range_min_bytes:134217728 range_max_bytes:536870912 gc:<ttl_seconds:600 > num_replicas:1 inherited_constraints:false null_voter_constraints_is_empty:true inherited_lease_preferences:false ""}"	\x84d32099ce074ba2b8d8fe48fc49ea2c	NULL
2025-06-26 06:58:03.617637	set_zone_config	0	1	"{""Timestamp"":1750921083617637000,""EventType"":""set_zone_config"",""Statement"":""ALTER TABLE system.public.statement_statistics CONFIGURE ZONE USING num_replicas = 1"",""Tag"":""CONFIGURE ZONE"",""User"":""node"",""DescriptorID"":42,""ApplicationName"":""$ internal-set-zone"",""Target"":""TABLE system.public.statement_statistics"",""Options"":[""num_replicas = 1""],""ResolvedOldConfig"":""range_min_bytes:134217728 range_max_bytes:536870912 gc:<ttl_seconds:3600 > num_replicas:1 inherited_constraints:false null_voter_constraints_is_empty:true inherited_lease_preferences:false ""}"	\x53037783336c4ac3974f4f73277a8655	NULL
2025-06-26 06:58:03.626088	set_zone_config	0	1	"{""Timestamp"":1750921083626088000,""EventType"":""set_zone_config"",""Statement"":""ALTER TABLE system.public.transaction_statistics CONFIGURE ZONE USING num_replicas = 1"",""Tag"":""CONFIGURE ZONE"",""User"":""node"",""DescriptorID"":43,""ApplicationName"":""$ internal-set-zone"",""Target"":""TABLE system.public.transaction_statistics"",""Options"":[""num_replicas = 1""],""ResolvedOldConfig"":""range_min_bytes:134217728 range_max_bytes:536870912 gc:<ttl_seconds:3600 > num_replicas:1 inherited_constraints:false null_voter_constraints_is_empty:true inherited_lease_preferences:false ""}"	\x4e07915e7c124893921dee155717c797	NULL
2025-06-26 06:58:03.634565	set_zone_config	0	1	"{""Timestamp"":1750921083634565000,""EventType"":""set_zone_config"",""Statement"":""ALTER TABLE system.public.tenant_usage CONFIGURE ZONE USING num_replicas = 1"",""Tag"":""CONFIGURE ZONE"",""User"":""node"",""DescriptorID"":45,""ApplicationName"":""$ internal-set-zone"",""Target"":""TABLE system.public.tenant_usage"",""Options"":[""num_replicas = 1""],""ResolvedOldConfig"":""range_min_bytes:134217728 range_max_bytes:536870912 gc:<ttl_seconds:7200 > num_replicas:1 inherited_constraints:false null_voter_constraints_is_empty:true inherited_lease_preferences:false ""}"	\x8c5f2c305ba943d69c1431b46e7df497	NULL
2025-06-26 06:58:03.642227	set_zone_config	0	1	"{""Timestamp"":1750921083642227000,""EventType"":""set_zone_config"",""Statement"":""ALTER TABLE system.public.span_stats_tenant_boundaries CONFIGURE ZONE USING num_replicas = 1"",""Tag"":""CONFIGURE ZONE"",""User"":""node"",""DescriptorID"":58,""ApplicationName"":""$ internal-set-zone"",""Target"":""TABLE system.public.span_stats_tenant_boundaries"",""Options"":[""num_replicas = 1""],""ResolvedOldConfig"":""range_min_bytes:134217728 range_max_bytes:536870912 gc:<ttl_seconds:3600 > num_replicas:1 inherited_constraints:false null_voter_constraints_is_empty:true inherited_lease_preferences:false ""}"	\xc7d29cc2c7cc4a80982e2db403e633d8	NULL
2025-06-26 06:58:03.651598	set_zone_config	0	1	"{""Timestamp"":1750921083651598000,""EventType"":""set_zone_config"",""Statement"":""ALTER TABLE system.public.statement_activity CONFIGURE ZONE USING num_replicas = 1"",""Tag"":""CONFIGURE ZONE"",""User"":""node"",""DescriptorID"":61,""ApplicationName"":""$ internal-set-zone"",""Target"":""TABLE system.public.statement_activity"",""Options"":[""num_replicas = 1""],""ResolvedOldConfig"":""range_min_bytes:134217728 range_max_bytes:536870912 gc:<ttl_seconds:3600 > num_replicas:1 inherited_constraints:false null_voter_constraints_is_empty:true inherited_lease_preferences:false ""}"	\xe5ab5e6083a34bf8ae887d2d038d3ec3	NULL
2025-06-26 06:58:03.664303	set_zone_config	0	1	"{""Timestamp"":1750921083664303000,""EventType"":""set_zone_config"",""Statement"":""ALTER TABLE system.public.transaction_activity CONFIGURE ZONE USING num_replicas = 1"",""Tag"":""CONFIGURE ZONE"",""User"":""node"",""DescriptorID"":62,""ApplicationName"":""$ internal-set-zone"",""Target"":""TABLE system.public.transaction_activity"",""Options"":[""num_replicas = 1""],""ResolvedOldConfig"":""range_min_bytes:134217728 range_max_bytes:536870912 gc:<ttl_seconds:3600 > num_replicas:1 inherited_constraints:false null_voter_constraints_is_empty:true inherited_lease_preferences:false ""}"	\xd26a0e67071144bfbbea7cf857d6025d	NULL
2025-06-26 06:58:08.092192	create_database	0	1	"{""Timestamp"":1750921088092192000,""EventType"":""create_database"",""Statement"":""CREATE DATABASE IF NOT EXISTS tpcc"",""Tag"":""CREATE DATABASE"",""User"":""root"",""DescriptorID"":104,""ApplicationName"":""db_workload"",""DatabaseName"":""tpcc""}"	\xea4422707f964d469aaecc75b76cf5a0	NULL
2025-06-26 06:58:08.137611	create_table	0	1	"{""Timestamp"":1750921088137611000,""EventType"":""create_table"",""Statement"":""CREATE TABLE IF NOT EXISTS tpcc.public.order_line (ol_o_id INT8 NOT NULL, ol_d_id INT8 NOT NULL, ol_w_id INT8 NOT NULL, ol_number INT8 NOT NULL, ol_i_id INT8 NOT NULL, ol_supply_w_id INT8 NULL, ol_delivery_d TIMESTAMP NULL, ol_quantity INT8 NULL, ol_amount DECIMAL(6,2) NULL, ol_dist_info CHAR(24) NULL, CONSTRAINT order_line_pkey PRIMARY KEY (ol_w_id ASC, ol_d_id ASC, ol_o_id DESC, ol_number ASC), CONSTRAINT order_line_ol_w_id_ol_d_id_ol_o_id_fkey FOREIGN KEY (ol_w_id, ol_d_id, ol_o_id) REFERENCES tpcc.public.\""order\"" (o_w_id, o_d_id, o_id), CONSTRAINT order_line_ol_supply_w_id_ol_i_id_fkey FOREIGN KEY (ol_supply_w_id, ol_i_id) REFERENCES tpcc.public.stock (s_w_id, s_i_id))"",""Tag"":""CREATE TABLE"",""User"":""root"",""DescriptorID"":114,""ApplicationName"":""db_workload"",""TableName"":""tpcc.public.order_line""}"	\x0bdf646ee3734976b8f0fb070e221686	NULL
2025-06-26 06:58:08.137611	create_table	0	1	"{""Timestamp"":1750921088137611000,""EventType"":""create_table"",""Statement"":""CREATE TABLE IF NOT EXISTS tpcc.public.customer (c_id INT8 NOT NULL, c_d_id INT8 NOT NULL, c_w_id INT8 NOT NULL, c_first VARCHAR(16) NOT NULL, c_middle CHAR(2) NOT NULL, c_last VARCHAR(16) NOT NULL, c_street_1 VARCHAR(20) NOT NULL, c_street_2 VARCHAR(20) NOT NULL, c_city VARCHAR(20) NOT NULL, c_state CHAR(2) NOT NULL, c_zip CHAR(9) NOT NULL, c_phone CHAR(16) NOT NULL, c_since TIMESTAMP NOT NULL, c_credit CHAR(2) NOT NULL, c_credit_lim DECIMAL(12,2) NOT NULL, c_discount DECIMAL(4,4) NOT NULL, c_balance DECIMAL(12,2) NOT NULL, c_ytd_payment DECIMAL(12,2) NOT NULL, c_payment_cnt INT8 NOT NULL, c_delivery_cnt INT8 NOT NULL, c_data VARCHAR(500) NOT NULL, CONSTRAINT customer_pkey PRIMARY KEY (c_w_id ASC, c_d_id ASC, c_id ASC), CONSTRAINT customer_c_w_id_c_d_id_fkey FOREIGN KEY (c_w_id, c_d_id) REFERENCES tpcc.public.district (d_w_id, d_id), INDEX customer_idx (c_w_id ASC, c_d_id ASC, c_last ASC, c_first ASC))"",""Tag"":""CREATE TABLE"",""User"":""root"",""DescriptorID"":108,""ApplicationName"":""db_workload"",""TableName"":""tpcc.public.customer""}"	\x416e6e3d25514d6a8bed43242110e222	NULL
2025-06-26 06:58:08.137611	create_table	0	1	"{""Timestamp"":1750921088137611000,""EventType"":""create_table"",""Statement"":""CREATE TABLE IF NOT EXISTS tpcc.public.history (rowid UUID NOT NULL DEFAULT gen_random_uuid(), h_c_id INT8 NOT NULL, h_c_d_id INT8 NOT NULL, h_c_w_id INT8 NOT NULL, h_d_id INT8 NOT NULL, h_w_id INT8 NOT NULL, h_date TIMESTAMP NULL, h_amount DECIMAL(6,2) NULL, h_data VARCHAR(24) NULL, CONSTRAINT history_pkey PRIMARY KEY (h_w_id ASC, rowid ASC), CONSTRAINT history_h_c_w_id_h_c_d_id_h_c_id_fkey FOREIGN KEY (h_c_w_id, h_c_d_id, h_c_id) REFERENCES tpcc.public.customer (c_w_id, c_d_id, c_id), CONSTRAINT history_h_w_id_h_d_id_fkey FOREIGN KEY (h_w_id, h_d_id) REFERENCES tpcc.public.district (d_w_id, d_id))"",""Tag"":""CREATE TABLE"",""User"":""root"",""DescriptorID"":109,""ApplicationName"":""db_workload"",""TableName"":""tpcc.public.history""}"	\x4f6876a599874c58934e119d049e2c16	NULL
2025-06-26 06:58:08.137611	create_table	0	1	"{""Timestamp"":1750921088137611000,""EventType"":""create_table"",""Statement"":""CREATE TABLE IF NOT EXISTS tpcc.public.item (i_id INT8 NOT NULL, i_im_id INT8 NULL, i_name VARCHAR(24) NULL, i_price DECIMAL(5,2) NULL, i_data VARCHAR(50) NULL, CONSTRAINT item_pkey PRIMARY KEY (i_id ASC))"",""Tag"":""CREATE TABLE"",""User"":""root"",""DescriptorID"":112,""ApplicationName"":""db_workload"",""TableName"":""tpcc.public.item""}"	\x5195806de1534a3eadf133089e13d6db	NULL
2025-06-26 06:58:08.137611	create_table	0	1	"{""Timestamp"":1750921088137611000,""EventType"":""create_table"",""Statement"":""CREATE TABLE IF NOT EXISTS tpcc.public.new_order (no_o_id INT8 NOT NULL, no_d_id INT8 NOT NULL, no_w_id INT8 NOT NULL, CONSTRAINT new_order_pkey PRIMARY KEY (no_w_id ASC, no_d_id ASC, no_o_id ASC), CONSTRAINT new_order_no_w_id_no_d_id_no_o_id_fkey FOREIGN KEY (no_w_id, no_d_id, no_o_id) REFERENCES tpcc.public.\""order\"" (o_w_id, o_d_id, o_id))"",""Tag"":""CREATE TABLE"",""User"":""root"",""DescriptorID"":111,""ApplicationName"":""db_workload"",""TableName"":""tpcc.public.new_order""}"	\x6e21e41a51c64f9d9110be3eb3f96eb8	NULL
2025-06-26 06:58:08.137611	create_table	0	1	"{""Timestamp"":1750921088137611000,""EventType"":""create_table"",""Statement"":""CREATE TABLE IF NOT EXISTS tpcc.public.district (d_id INT8 NOT NULL, d_w_id INT8 NOT NULL, d_name VARCHAR(10) NOT NULL, d_street_1 VARCHAR(20) NOT NULL, d_street_2 VARCHAR(20) NOT NULL, d_city VARCHAR(20) NOT NULL, d_state CHAR(2) NOT NULL, d_zip CHAR(9) NOT NULL, d_tax DECIMAL(4,4) NOT NULL, d_ytd DECIMAL(12,2) NOT NULL, d_next_o_id INT8 NOT NULL, CONSTRAINT district_pkey PRIMARY KEY (d_w_id ASC, d_id ASC), CONSTRAINT district_d_w_id_fkey FOREIGN KEY (d_w_id) REFERENCES tpcc.public.warehouse (w_id))"",""Tag"":""CREATE TABLE"",""User"":""root"",""DescriptorID"":107,""ApplicationName"":""db_workload"",""TableName"":""tpcc.public.district""}"	\x7e4fa750bdf64ecebfc50a07715eae17	NULL
2025-06-26 06:58:08.137611	create_table	0	1	"{""Timestamp"":1750921088137611000,""EventType"":""create_table"",""Statement"":""CREATE TABLE IF NOT EXISTS tpcc.public.warehouse (w_id INT8 NOT NULL, w_name VARCHAR(10) NOT NULL, w_street_1 VARCHAR(20) NOT NULL, w_street_2 VARCHAR(20) NOT NULL, w_city VARCHAR(20) NOT NULL, w_state CHAR(2) NOT NULL, w_zip CHAR(9) NOT NULL, w_tax DECIMAL(4,4) NOT NULL, w_ytd DECIMAL(12,2) NOT NULL, CONSTRAINT warehouse_pkey PRIMARY KEY (w_id ASC))"",""Tag"":""CREATE TABLE"",""User"":""root"",""DescriptorID"":106,""ApplicationName"":""db_workload"",""TableName"":""tpcc.public.warehouse""}"	\x8d56d6f695c047bcb02ec44c0de270af	NULL
2025-06-26 06:58:08.137611	create_table	0	1	"{""Timestamp"":1750921088137611000,""EventType"":""create_table"",""Statement"":""CREATE TABLE IF NOT EXISTS tpcc.public.\""order\"" (o_id INT8 NOT NULL, o_d_id INT8 NOT NULL, o_w_id INT8 NOT NULL, o_c_id INT8 NULL, o_entry_d TIMESTAMP NULL, o_carrier_id INT8 NULL, o_ol_cnt INT8 NULL, o_all_local INT8 NULL, CONSTRAINT order_pkey PRIMARY KEY (o_w_id ASC, o_d_id ASC, o_id DESC), CONSTRAINT order_o_w_id_o_d_id_o_c_id_fkey FOREIGN KEY (o_w_id, o_d_id, o_c_id) REFERENCES tpcc.public.customer (c_w_id, c_d_id, c_id), UNIQUE INDEX order_idx (o_w_id ASC, o_d_id ASC, o_c_id ASC, o_id DESC) STORING (o_entry_d, o_carrier_id))"",""Tag"":""CREATE TABLE"",""User"":""root"",""DescriptorID"":110,""ApplicationName"":""db_workload"",""TableName"":""tpcc.public.\""order\""""}"	\xc6a4e3b56a874731801bb132b03db89b	NULL
2025-06-26 06:58:08.137611	create_table	0	1	"{""Timestamp"":1750921088137611000,""EventType"":""create_table"",""Statement"":""CREATE TABLE IF NOT EXISTS tpcc.public.stock (s_i_id INT8 NOT NULL, s_w_id INT8 NOT NULL, s_quantity INT8 NULL, s_dist_01 CHAR(24) NULL, s_dist_02 CHAR(24) NULL, s_dist_03 CHAR(24) NULL, s_dist_04 CHAR(24) NULL, s_dist_05 CHAR(24) NULL, s_dist_06 CHAR(24) NULL, s_dist_07 CHAR(24) NULL, s_dist_08 CHAR(24) NULL, s_dist_09 CHAR(24) NULL, s_dist_10 CHAR(24) NULL, s_ytd INT8 NULL, s_order_cnt INT8 NULL, s_remote_cnt INT8 NULL, s_data VARCHAR(50) NULL, CONSTRAINT stock_pkey PRIMARY KEY (s_w_id ASC, s_i_id ASC), CONSTRAINT stock_s_w_id_fkey FOREIGN KEY (s_w_id) REFERENCES tpcc.public.warehouse (w_id), CONSTRAINT stock_s_i_id_fkey FOREIGN KEY (s_i_id) REFERENCES tpcc.public.item (i_id))"",""Tag"":""CREATE TABLE"",""User"":""root"",""DescriptorID"":113,""ApplicationName"":""db_workload"",""TableName"":""tpcc.public.stock""}"	\xea9d88b4a5874688a5c10b985c15418f	NULL
2025-06-26 07:04:57.593689	drop_database	0	1	"{""Timestamp"":1750921497593689000,""EventType"":""drop_database"",""Statement"":""DROP DATABASE tpcc CASCADE"",""Tag"":""DROP DATABASE"",""User"":""root"",""DescriptorID"":104,""ApplicationName"":""$ cockroach sql"",""DatabaseName"":""tpcc"",""DroppedSchemaObjects"":[""tpcc.public.warehouse"",""tpcc.public.district"",""tpcc.public.customer"",""tpcc.public.history"",""tpcc.public.\""order\"""",""tpcc.public.new_order"",""tpcc.public.item"",""tpcc.public.stock"",""tpcc.public.order_line""]}"	\x3259242fa17c44e6b5c039fdd08c2f41	NULL
2025-06-26 07:04:57.95272	finish_schema_change	0	1	"{""Timestamp"":1750921497952720000,""EventType"":""finish_schema_change"",""InstanceID"":1,""DescriptorID"":104,""LatencyNanos"":183565000}"	\x32dd2fea7d46489c9e62e4393ea80ede	NULL
2025-06-26 07:05:05.590716	create_database	0	1	"{""Timestamp"":1750921505590716000,""EventType"":""create_database"",""Statement"":""CREATE DATABASE IF NOT EXISTS tpcc"",""Tag"":""CREATE DATABASE"",""User"":""root"",""DescriptorID"":115,""ApplicationName"":""db_workload"",""DatabaseName"":""tpcc""}"	\x58c0b8e7399642d29a2bf7a176ddfcaf	NULL
2025-06-26 07:05:05.648522	create_table	0	1	"{""Timestamp"":1750921505648522000,""EventType"":""create_table"",""Statement"":""CREATE TABLE IF NOT EXISTS tpcc.public.stock (s_i_id INT8 NOT NULL, s_w_id INT8 NOT NULL, s_quantity INT8 NULL, s_dist_01 CHAR(24) NULL, s_dist_02 CHAR(24) NULL, s_dist_03 CHAR(24) NULL, s_dist_04 CHAR(24) NULL, s_dist_05 CHAR(24) NULL, s_dist_06 CHAR(24) NULL, s_dist_07 CHAR(24) NULL, s_dist_08 CHAR(24) NULL, s_dist_09 CHAR(24) NULL, s_dist_10 CHAR(24) NULL, s_ytd INT8 NULL, s_order_cnt INT8 NULL, s_remote_cnt INT8 NULL, s_data VARCHAR(50) NULL, CONSTRAINT stock_pkey PRIMARY KEY (s_w_id ASC, s_i_id ASC), CONSTRAINT stock_s_w_id_fkey FOREIGN KEY (s_w_id) REFERENCES tpcc.public.warehouse (w_id), CONSTRAINT stock_s_i_id_fkey FOREIGN KEY (s_i_id) REFERENCES tpcc.public.item (i_id))"",""Tag"":""CREATE TABLE"",""User"":""root"",""DescriptorID"":124,""ApplicationName"":""db_workload"",""TableName"":""tpcc.public.stock""}"	\x138fd5f959bb44f4b29db9461f6e8a68	NULL
