txn_id	txn_fingerprint_id	query	implicit_txn	session_id	start_time	end_time	user_name	app_name	rows_read	rows_written	priority	retries	last_retry_reason	contention	problems	causes	stmt_execution_ids	cpu_sql_nanos	last_error_code	last_error_redactable	status
f52bf800-75f6-4d2f-97c8-198d41783d25	\x65b2527cf88ad3ae	SET statement_timeout = _ ; TABLE system.sqlliveness	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:50.696751	2025-07-22 06:04:50.698383	root	$ internal cockroach zip	1	0	normal	0	NULL	00:00:00	{FailedExecution}	{}	{18547da23be2c1c00000000000000001,18547da23be76d100000000000000001}	12584	NULL		Failed
60c8471a-372a-417a-aa36-febb0c0d5173	\x675f9bc89ac7818a	SET statement_timeout = _ ; SELECT table_name, aggregated_ts, row_count FROM (SELECT _ AS table_name, aggregated_ts, count(*) AS row_count FROM system.statement_statistics GROUP BY aggregated_ts UNION SELECT _ AS table_name, aggregated_ts, count(*) AS row_count FROM system.transaction_statistics GROUP BY aggregated_ts UNION SELECT _ AS table_name, aggregated_ts, count(*) AS row_count FROM system.statement_activity GROUP BY aggregated_ts UNION SELECT _ AS table_name, aggregated_ts, count(*) AS row_count FROM system.transaction_activity GROUP BY aggregated_ts) ORDER BY table_name, aggregated_ts DESC	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:50.662892	2025-07-22 06:04:50.69652	root	$ internal cockroach zip	60030	0	normal	0	NULL	00:00:00	{FailedExecution}	{}	{18547da239de6a280000000000000001,18547da239e329000000000000000001}	13849916	NULL		Failed
73796c3b-b9b1-45dc-b875-d29e1398def7	\x23fd8237cbb08fc4	SET statement_timeout = _ ; TABLE system.sql_instances	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:50.661933	2025-07-22 06:04:50.662718	root	$ internal cockroach zip	11	0	normal	0	NULL	00:00:00	{FailedExecution}	{}	{18547da239cf7dd80000000000000001,18547da239d342b00000000000000001}	9420	NULL		Failed
7558ae51-d484-406f-a163-e40a904a1422	\x1268b36353a6100d	SET statement_timeout = _ ; TABLE system.span_configurations	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:50.660763	2025-07-22 06:04:50.661723	root	$ internal cockroach zip	88	0	normal	0	NULL	00:00:00	{FailedExecution}	{}	{18547da239be7a600000000000000001,18547da239c1aac80000000000000001}	38329	NULL		Failed
50023d7e-b7f6-4fe8-a69e-9a6188e0287a	\x9d638ab46bb43568	SET statement_timeout = _ ; SELECT * FROM system.settings	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:50.65986	2025-07-22 06:04:50.66058	root	$ internal cockroach zip	3	0	normal	0	NULL	00:00:00	{FailedExecution}	{}	{18547da239afe0180000000000000001,18547da239b38d800000000000000001}	9835	NULL		Failed
856b5387-c9b8-4fac-a535-f58af80d1da8	\xcf0d49a95a399bff	SET statement_timeout = _ ; TABLE system.scheduled_jobs	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:50.658934	2025-07-22 06:04:50.6597	root	$ internal cockroach zip	2	0	normal	0	NULL	00:00:00	{FailedExecution}	{}	{18547da239a1ce880000000000000001,18547da239a4dfb00000000000000001}	17000	NULL		Failed
f3ba187a-3543-4190-aeb4-ade49589aff0	\x7bac73d8d3fae4a6	SET statement_timeout = _ ; TABLE system.role_options	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:50.658112	2025-07-22 06:04:50.658794	root	$ internal cockroach zip	0	0	normal	0	NULL	00:00:00	{FailedExecution}	{}	{18547da23995b4e00000000000000001,18547da239989ef80000000000000001}	3500	NULL		Failed
78d5e668-bda6-4b3e-a568-85849a71b289	\x5f4360c28a35c8e3	SET statement_timeout = _ ; TABLE system.role_members	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:50.657131	2025-07-22 06:04:50.65794	root	$ internal cockroach zip	1	0	normal	0	NULL	00:00:00	{FailedExecution}	{}	{18547da239865b300000000000000001,18547da23988b0d80000000000000001}	10833	NULL		Failed
26610a8f-0428-487b-896d-2e04c0b79c04	\xfcf007d68e53c9c7	SET statement_timeout = _ ; TABLE system.role_id_seq	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:50.656193	2025-07-22 06:04:50.656971	root	$ internal cockroach zip	0	0	normal	0	NULL	00:00:00	{FailedExecution}	{}	{18547da2397861100000000000000001,18547da2397b2fd00000000000000001}	164126	NULL		Failed
de2c9570-a313-4bef-ab2f-3ee3ffaa62ef	\x8a222a05c6de154a	SET statement_timeout = _ ; TABLE system.reports_meta	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:50.655116	2025-07-22 06:04:50.656005	root	$ internal cockroach zip	3	0	normal	0	NULL	00:00:00	{FailedExecution}	{}	{18547da23967b3880000000000000001,18547da2396b55380000000000000001}	11417	NULL		Failed
755eb4ca-5dd1-4627-b64e-d6953efc0509	\xa7c5f639c2fdfdd5	SET statement_timeout = _ ; TABLE system.replication_stats	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:50.654066	2025-07-22 06:04:50.654952	root	$ internal cockroach zip	15	0	normal	0	NULL	00:00:00	{FailedExecution}	{}	{18547da23957ec780000000000000001,18547da2395b01880000000000000001}	11460	NULL		Failed
3a913506-1c88-4a1e-b447-d5d3044f2a68	\xdb0f69de9ed88ce5	SET statement_timeout = _ ; TABLE system.replication_critical_localities	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:50.652966	2025-07-22 06:04:50.653876	root	$ internal cockroach zip	0	0	normal	0	NULL	00:00:00	{FailedExecution}	{}	{18547da23946fc880000000000000001,18547da2394a67880000000000000001}	8540	NULL		Failed
20b98b7b-2ec6-4d05-a889-fc051dbc5553	\x1ba2716f59714b8f	SET statement_timeout = _ ; TABLE system.replication_constraint_stats	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:50.651751	2025-07-22 06:04:50.652789	root	$ internal cockroach zip	0	0	normal	0	NULL	00:00:00	{FailedExecution}	{}	{18547da23934f7400000000000000001,18547da2393b7b380000000000000001}	4917	NULL		Failed
f884f7c9-2f84-44d8-aeec-2ddc4e559abd	\x0739941ae2fd322a	SET statement_timeout = _ ; TABLE system.rangelog	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:50.647431	2025-07-22 06:04:50.651553	root	$ internal cockroach zip	292	0	normal	0	NULL	00:00:00	{FailedExecution}	{}	{18547da238f29ee00000000000000001,18547da238f6aa080000000000000001}	188752	NULL		Failed
e38a3703-d12d-4ab5-8414-640fe90bce7d	\x9c180df7ef2c0ef4	SET statement_timeout = _ ; TABLE system.protected_ts_records	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:50.646667	2025-07-22 06:04:50.64731	root	$ internal cockroach zip	0	0	normal	0	NULL	00:00:00	{FailedExecution}	{}	{18547da238e6e2f80000000000000001,18547da238e953f80000000000000001}	4708	NULL		Failed
366cbd38-d2cb-4975-afd5-ecd3a44f9960	\x500da1738acfc891	SET statement_timeout = _ ; TABLE system.protected_ts_meta	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:50.645707	2025-07-22 06:04:50.646481	root	$ internal cockroach zip	0	0	normal	0	NULL	00:00:00	{FailedExecution}	{}	{18547da238d821a00000000000000001,18547da238db0fa00000000000000001}	5875	NULL		Failed
36a261c5-1d66-4dad-bb14-68bd7d6f2001	\x7574ec26c291ef23	SET statement_timeout = _ ; TABLE system.privileges	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:50.644651	2025-07-22 06:04:50.645497	root	$ internal cockroach zip	0	0	normal	0	NULL	00:00:00	{FailedExecution}	{}	{18547da238c837680000000000000001,18547da238cc8cc80000000000000001}	8333	NULL		Failed
239f54e0-804b-46b9-bddf-205719fd99e6	\x97babf2024250b64	SET statement_timeout = _ ; TABLE system.namespace	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:50.643615	2025-07-22 06:04:50.644484	root	$ internal cockroach zip	85	0	normal	0	NULL	00:00:00	{FailedExecution}	{}	{18547da238b87ff80000000000000001,18547da238bb75c80000000000000001}	29378	NULL		Failed
3827065b-96be-4c56-8294-bdd98b471de8	\xb2f947801ae0f6b6	SET statement_timeout = _ ; TABLE system.migrations	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:50.642647	2025-07-22 06:04:50.643451	root	$ internal cockroach zip	3	0	normal	0	NULL	00:00:00	{FailedExecution}	{}	{18547da238a9f5500000000000000001,18547da238adc1f80000000000000001}	6540	NULL		Failed
129f2b9b-a8e1-4989-936c-34193f072171	\x77aea4fcf822c947	SET statement_timeout = _ ; TABLE system.locations	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:50.641546	2025-07-22 06:04:50.642394	root	$ internal cockroach zip	5	0	normal	0	NULL	00:00:00	{FailedExecution}	{}	{18547da23898f9a80000000000000001,18547da2389c83e80000000000000001}	9751	NULL		Failed
1d015c4d-f000-4084-803c-5288701e219e	\x42ee548fd5a1dfdd	SET statement_timeout = _ ; TABLE system.lease	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:50.639999	2025-07-22 06:04:50.641383	root	$ internal cockroach zip	82	0	normal	0	NULL	00:00:00	{FailedExecution}	{}	{18547da2388216480000000000000001,18547da238874e380000000000000001}	56169	NULL		Failed
73ff0b16-de5f-476d-bb0d-feaa33689aef	\x28eb926d7a213f95	SET statement_timeout = _ ; SELECT * FROM system.jobs	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:50.620974	2025-07-22 06:04:50.639795	root	$ internal cockroach zip	2644	0	normal	0	NULL	00:00:00	{FailedExecution}	{}	{18547da2375ef3080000000000000001,18547da237638ad00000000000000001}	958923	NULL		Failed
12e65b2a-e63c-42d9-b431-87de90aa06cf	\xd34bf75178ac7505	SET statement_timeout = _ ; TABLE system.job_status	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:50.619176	2025-07-22 06:04:50.620789	root	$ internal cockroach zip	168	0	normal	0	NULL	00:00:00	{FailedExecution}	{}	{18547da23743a6c00000000000000001,18547da23749e4680000000000000001}	35703	NULL		Failed
9255e056-1710-4da6-9177-0f296f719276	\x510ef0e55a8ed483	SET statement_timeout = _ ; TABLE system.job_progress_history	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:50.593705	2025-07-22 06:04:50.618921	root	$ internal cockroach zip	11431	0	normal	0	NULL	00:00:00	{FailedExecution}	{}	{18547da235bef2f00000000000000001,18547da235c46d480000000000000001}	1449919	NULL		Failed
e5f90ca5-8e34-4214-b563-8fb21451a844	\x8053ea8ef57df204	SET statement_timeout = _ ; TABLE system.job_progress	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:50.585399	2025-07-22 06:04:50.593462	root	$ internal cockroach zip	2644	0	normal	0	NULL	00:00:00	{FailedExecution}	{}	{18547da235403d700000000000000001,18547da2354761900000000000000001}	352211	NULL		Failed
33b9cc07-cf55-4e6b-8502-cb173882619f	\xc40477c70c53f6f8	SET statement_timeout = _ ; TABLE system.job_message	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:50.575143	2025-07-22 06:04:50.585188	root	$ internal cockroach zip	3179	0	normal	0	NULL	00:00:00	{FailedExecution}	{}	{18547da234a3c2d80000000000000001,18547da234a8c8000000000000000001}	500437	NULL		Failed
b45b195d-e628-40c1-bcb6-d9d03750a9cd	\x3af2cc385a7f1851	SET statement_timeout = _ ; SELECT * FROM system.job_info	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:50.388143	2025-07-22 06:04:50.574831	root	$ internal cockroach zip	5438	0	normal	0	NULL	00:00:00	{FailedExecution,SlowExecution}	{}	{18547da2297d68000000000000000001,18547da2298105c80000000000000001}	1595086	NULL		Failed
2cbdb7fe-e774-4e67-9e95-4b6adb21ad17	\x81b0677d6b3ee1fa	SET statement_timeout = _ ; TABLE system.external_connections	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:50.386429	2025-07-22 06:04:50.387906	root	$ internal cockroach zip	0	0	normal	0	NULL	00:00:00	{FailedExecution}	{}	{18547da22964f6300000000000000001,18547da2296dcbe80000000000000001}	13043	NULL		Failed
a7d8fc56-5a74-4307-bbd8-ad00b24b0608	\x9bec7e682c6e8d99	SET statement_timeout = _ ; TABLE system.eventlog	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:50.362665	2025-07-22 06:04:50.386128	root	$ internal cockroach zip	1657	0	normal	0	NULL	00:00:00	{FailedExecution}	{}	{18547da227fa23600000000000000001,18547da228028bb80000000000000001}	952532	NULL		Failed
45d34a33-27bb-4717-a264-befa7fc44070	\xc59eaf39695f7108	SET statement_timeout = _ ; SELECT id, descriptor FROM system.descriptor	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:50.358084	2025-07-22 06:04:50.362372	root	$ internal cockroach zip	88	0	normal	0	NULL	00:00:00	{FailedExecution}	{}	{18547da227b411e00000000000000001,18547da227b73e600000000000000001}	43874	NULL		Failed
86fbd82c-5c68-4d39-a739-5f82d09c8c6a	\xdd973e50848e1ff5	SET statement_timeout = _ ; TABLE system.database_role_settings	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:50.356954	2025-07-22 06:04:50.357919	root	$ internal cockroach zip	0	0	normal	0	NULL	00:00:00	{FailedExecution}	{}	{18547da227a2df880000000000000001,18547da227a7d1280000000000000001}	6750	NULL		Failed
ba9742ad-c2ed-4d5f-a42d-59823ab84ba8	\xab8581fd6fe94e9e	SET statement_timeout = _ ; TABLE crdb_internal.zones	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:50.347701	2025-07-22 06:04:50.356709	root	$ internal cockroach zip	0	0	normal	0	NULL	00:00:00	{FailedExecution}	{}	{18547da2271604f00000000000000001,18547da2271b0e000000000000000001}	64496	NULL		Failed
663af343-8c3d-4bf2-a7e5-3cc7aa4af3f4	\x5a911045bee0f91d	SET statement_timeout = _ ; WITH fingerprint_queries AS (SELECT DISTINCT fingerprint_id, metadata->>_ AS query FROM system.statement_statistics), transaction_fingerprints AS (SELECT DISTINCT fingerprint_id, transaction_fingerprint_id FROM system.statement_statistics), transaction_queries AS (SELECT tf.transaction_fingerprint_id, array_agg(fq.query) AS queries FROM fingerprint_queries AS fq JOIN transaction_fingerprints AS tf ON tf.fingerprint_id = fq.fingerprint_id GROUP BY tf.transaction_fingerprint_id) SELECT collection_ts, contention_duration, waiting_txn_id, waiting_txn_fingerprint_id, waiting_stmt_fingerprint_id, fq.query AS waiting_stmt_query, blocking_txn_id, blocking_txn_fingerprint_id, tq.queries AS blocking_txn_queries_unordered, contending_pretty_key, index_name, table_name, database_name FROM crdb_internal.transaction_contention_events LEFT JOIN fingerprint_queries AS fq ON fq.fingerprint_id = waiting_stmt_fingerprint_id LEFT JOIN transaction_queries AS tq ON tq.transaction_fingerprint_id = blocking_txn_fingerprint_id WHERE (fq.fingerprint_id != _) AND (tq.transaction_fingerprint_id != _)	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:50.204623	2025-07-22 06:04:50.347439	root	$ internal cockroach zip	66066	0	normal	0	NULL	00:00:00	{FailedExecution,SlowExecution}	{}	{18547da21e8e69080000000000000001,18547da21e96d9300000000000000001}	36367430	NULL		Failed
88793368-dbf4-4256-b7cd-fd72303f506d	\xd503a986e0e6e1f6	SET statement_timeout = _ ; TABLE crdb_internal.table_indexes	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:50.194204	2025-07-22 06:04:50.204352	root	$ internal cockroach zip	0	0	normal	0	NULL	00:00:00	{FailedExecution}	{}	{18547da21def69e80000000000000001,18547da21df6b9000000000000000001}	168670	NULL		Failed
e1a3531e-c2d8-4f29-b97f-0114f2ea289a	\x8bfb4e1005ab6ee9	SET statement_timeout = _ ; SELECT * FROM crdb_internal.system_jobs	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:50.01967	2025-07-22 06:04:50.193874	root	$ internal cockroach zip	0	0	normal	0	NULL	00:00:00	{FailedExecution,SlowExecution}	{}	{18547da2138780f80000000000000001,18547da2138bda400000000000000001}	3562411	NULL		Failed
c91ed58e-c036-4239-a1b5-3c1b42ee5bdd	\xcf33586500aed5a4	SET statement_timeout = _ ; TABLE crdb_internal.super_regions	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:50.01268	2025-07-22 06:04:50.019424	root	$ internal cockroach zip	0	0	normal	0	NULL	00:00:00	{FailedExecution}	{}	{18547da2131e18980000000000000001,18547da2132262400000000000000001}	21209	NULL		Failed
a7b7b18d-1f84-4993-939c-4cacb019f8cc	\x9332d79239303678	SET statement_timeout = _ ; TABLE crdb_internal.schema_changes	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:50.00769	2025-07-22 06:04:50.012448	root	$ internal cockroach zip	0	0	normal	0	NULL	00:00:00	{FailedExecution}	{}	{18547da212d25de00000000000000001,18547da212d701600000000000000001}	19208	NULL		Failed
452e0b02-e0e5-4016-a724-508809581d60	\x03f73ad9892e3614	SET statement_timeout = _ ; TABLE crdb_internal.regions	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:50.005229	2025-07-22 06:04:50.007482	root	$ internal cockroach zip	0	0	normal	0	NULL	00:00:00	{FailedExecution}	{}	{18547da212ad13000000000000000001,18547da212b243200000000000000001}	18917	NULL		Failed
1ced4913-deab-4745-b422-0b6c810469a2	\x013d994e25a9e13d	SET statement_timeout = _ ; SELECT * FROM ROWS FROM (crdb_internal.probe_ranges(_::INTERVAL, _)) WHERE error != _ ORDER BY end_to_end_latency_ms DESC LIMIT _	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:49.977737	2025-07-22 06:04:50.004985	root	$ internal cockroach zip	0	0	normal	0	NULL	00:00:00	{FailedExecution}	{}	{18547da211087f080000000000000001,18547da2110da3700000000000000001}	25650881	NULL		Failed
c5a1de71-019f-4e21-9c14-095212f02096	\x5fc4b0a62f93e84a	SET statement_timeout = _ ; TABLE crdb_internal.partitions	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:49.968888	2025-07-22 06:04:49.977438	root	$ internal cockroach zip	0	0	normal	0	NULL	00:00:00	{FailedExecution}	{}	{18547da2108205400000000000000001,18547da2108539900000000000000001}	21000	NULL		Failed
f9f1db91-1fe7-44e6-b442-ea001f93a3a8	\xe5ce7a72d10b1281	SET statement_timeout = _ ; TABLE crdb_internal.kv_system_privileges	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:49.967395	2025-07-22 06:04:49.968693	root	$ internal cockroach zip	0	0	normal	0	NULL	00:00:00	{FailedExecution}	{}	{18547da2106a14580000000000000001,18547da2107163700000000000000001}	12166	NULL		Failed
3927d4e4-3413-46f9-9e29-9910cd242254	\x3f6efe30a1e4c27f	SET statement_timeout = _ ; TABLE crdb_internal.kv_store_status	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:49.963552	2025-07-22 06:04:49.967187	root	$ internal cockroach zip	0	0	normal	0	NULL	00:00:00	{FailedExecution}	{}	{18547da2102ff1880000000000000001,18547da21033ed100000000000000001}	122291	NULL		Failed
2b196456-94a7-4b1c-8001-928d2097957e	\x80c62fe6bcf69ecc	SET statement_timeout = _ ; TABLE crdb_internal.kv_protected_ts_records	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:49.961746	2025-07-22 06:04:49.963331	root	$ internal cockroach zip	0	0	normal	0	NULL	00:00:00	{FailedExecution}	{}	{18547da2101443980000000000000001,18547da2101ccf180000000000000001}	21375	NULL		Failed
6509146f-6856-4ffb-bf83-c6824c812864	\xce55a382c24dfc28	SET statement_timeout = _ ; TABLE crdb_internal.kv_node_status	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:49.955753	2025-07-22 06:04:49.961478	root	$ internal cockroach zip	0	0	normal	0	NULL	00:00:00	{FailedExecution}	{}	{18547da20fb8d9400000000000000001,18547da20fbc05c00000000000000001}	227958	NULL		Failed
1825ec3c-edfe-4644-9c02-7a8af8033698	\xa9525ee9bb11fb17	SET statement_timeout = _ ; TABLE crdb_internal.kv_node_liveness	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:49.95386	2025-07-22 06:04:49.955547	root	$ internal cockroach zip	0	0	normal	0	NULL	00:00:00	{FailedExecution}	{}	{18547da20f9bd3900000000000000001,18547da20fa3fd680000000000000001}	24251	NULL		Failed
e258eb75-bc10-441c-b12a-661e1197c9fd	\x36d6f97e3fded0b1	SET statement_timeout = _ ; TABLE crdb_internal.jobs	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:49.915946	2025-07-22 06:04:49.95358	root	$ internal cockroach zip	0	0	normal	0	NULL	00:00:00	{FailedExecution}	{}	{18547da20d5994500000000000000001,18547da20d5e28300000000000000001}	2039449	NULL		Failed
fde13acb-c1ac-4f1b-ba6a-ba6500be13f1	\x3a5f89a2ed03dbbd	SET statement_timeout = _ ; TABLE crdb_internal.invalid_objects	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:49.909592	2025-07-22 06:04:49.915718	root	$ internal cockroach zip	0	0	normal	0	NULL	00:00:00	{FailedExecution}	{}	{18547da20cf869500000000000000001,18547da20cfdf3480000000000000001}	19208	NULL		Failed
558efb97-8327-4207-af17-dd2765086644	\x9e7d1f7407deeff7	SET statement_timeout = _ ; TABLE crdb_internal.index_usage_statistics	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:49.898225	2025-07-22 06:04:49.909316	root	$ internal cockroach zip	0	0	normal	0	NULL	00:00:00	{FailedExecution}	{}	{18547da20c4a56d00000000000000001,18547da20c4edef80000000000000001}	1428369	NULL		Failed
75a27d70-577c-4678-b48b-a02111f073f6	\xfa79d1e038c68d43	SET statement_timeout = _ ; TABLE crdb_internal.default_privileges	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:49.888314	2025-07-22 06:04:49.898023	root	$ internal cockroach zip	0	0	normal	0	NULL	00:00:00	{FailedExecution}	{}	{18547da20bb304880000000000000001,18547da20bb640a80000000000000001}	125171	NULL		Failed
a3bef94c-d090-4cb7-bc17-88d18c93b347	\xdf03353e1d238f87	SET statement_timeout = _ ; TABLE crdb_internal.cluster_transactions	f	18547da1f1fa9f100000000000000001	2025-07-22 06:04:49.885077	2025-07-22 06:04:49.888111	root	$ internal cockroach zip	0	0	normal	0	NULL	00:00:00	{FailedExecution}	{}	{18547da20b822ca00000000000000001,18547da20b8b9ab00000000000000001}	29626	NULL		Failed
